location,date,new_cases,rollingCases
Burkina,2021-07-05,0.0,
Burkina,2021-07-06,0.0,
Burkina,2021-07-07,10.0,
Burkina,2021-07-08,1.0,
Burkina,2021-07-09,1.0,
Burkina,2021-07-10,0.0,
Burkina,2021-07-11,3.0,
Burkina,2021-07-12,11.0,
Burkina,2021-07-13,3.0,
Burkina,2021-07-14,4.0,
Burkina,2021-07-15,3.0,
Burkina,2021-07-16,2.0,
Burkina,2021-07-17,4.0,
Burkina,2021-07-18,0.0,
Burkina,2021-07-19,0.0,
Burkina,2021-07-20,1.0,
Burkina,2021-07-21,0.0,
Burkina,2021-07-22,0.0,
Burkina,2021-07-23,0.0,
Burkina,2021-07-24,1.0,
Burkina,2021-07-25,0.0,
Burkina,2021-07-26,12.0,
Burkina,2021-07-27,6.0,
Burkina,2021-07-28,4.0,
Burkina,2021-07-29,6.0,
Burkina,2021-07-30,7.0,
Burkina,2021-07-31,0.0,
Burkina,2021-08-01,15.0,
Burkina,2021-08-02,3.0,
Burkina,2021-08-03,0.0,
Burkina,2021-08-04,8.0,
Burkina,2021-08-05,0.0,
Burkina,2021-08-06,8.0,
Burkina,2021-08-07,3.0,
Burkina,2021-08-08,11.0,
Burkina,2021-08-09,4.0,
Burkina,2021-08-10,1.0,
Burkina,2021-08-11,6.0,
Burkina,2021-08-12,3.0,
Burkina,2021-08-13,33.0,
Burkina,2021-08-14,3.0,
Burkina,2021-08-15,4.0,
Burkina,2021-08-16,2.0,
Burkina,2021-08-17,0.0,
Burkina,2021-08-18,3.0,
Burkina,2021-08-19,12.0,
Burkina,2021-08-20,3.0,
Burkina,2021-08-21,4.0,
Burkina,2021-08-22,14.0,
Burkina,2021-08-23,2.0,
Burkina,2021-08-24,10.0,
Burkina,2021-08-25,12.0,
Burkina,2021-08-26,12.0,
Burkina,2021-08-27,5.0,
Burkina,2021-08-28,5.0,
Burkina,2021-08-29,3.0,
Burkina,2021-08-30,6.0,
Burkina,2021-08-31,9.0,
Burkina,2021-09-01,0.0,
Burkina,2021-09-02,21.0,
Burkina,2021-09-03,18.0,
Burkina,2021-09-04,11.0,
Burkina,2021-09-05,14.0,
Burkina,2021-09-06,10.0,
Burkina,2021-09-07,17.0,
Burkina,2021-09-08,4.0,
Burkina,2021-09-09,0.0,
Burkina,2021-09-10,34.0,
Burkina,2021-09-11,23.0,
Burkina,2021-09-12,13.0,
Burkina,2021-09-13,8.0,
Burkina,2021-09-14,9.0,
Burkina,2021-09-15,13.0,
Burkina,2021-09-16,12.0,
Burkina,2021-09-17,19.0,
Burkina,2021-09-18,22.0,
Burkina,2021-09-19,16.0,
Burkina,2021-09-20,11.0,
Burkina,2021-09-21,12.0,
Burkina,2021-09-22,12.0,
Burkina,2021-09-23,16.0,
Burkina,2021-09-24,24.0,
Burkina,2021-09-25,15.0,
Burkina,2021-09-26,41.0,
Burkina,2021-09-27,11.0,
Burkina,2021-09-28,16.0,
Burkina,2021-09-29,14.0,
Burkina,2021-09-30,30.0,
Burkina,2021-10-01,19.0,
Burkina,2021-10-02,28.0,
Burkina,2021-10-03,45.0,
Burkina,2021-10-04,6.0,
Burkina,2021-10-05,15.0,
Burkina,2021-10-06,32.0,
Burkina,2021-10-07,15.0,
Burkina,2021-10-08,31.0,
Burkina,2021-10-09,24.0,
Burkina,2021-10-10,37.0,
Burkina,2021-10-11,21.0,
Burkina,2021-10-12,30.0,
Burkina,2021-10-13,40.0,
Burkina,2021-10-14,54.0,
Burkina,2021-10-15,17.0,
Burkina,2021-10-16,29.0,
Burkina,2021-10-17,48.0,
Burkina,2021-10-18,18.0,
Burkina,2021-10-19,7.0,
Burkina,2021-10-20,34.0,
Burkina,2021-10-21,0.0,
Burkina,2021-10-22,0.0,
Burkina,2021-10-23,0.0,
Burkina,2021-10-24,0.0,
Burkina,2021-10-25,0.0,
Burkina,2021-10-26,0.0,
Burkina,2021-10-27,0.0,
Burkina,2021-10-28,0.0,
Burkina,2021-10-29,0.0,
Burkina,2021-10-30,0.0,
Burkina,2021-10-31,0.0,
Burkina,2021-11-01,0.0,
Burkina,2021-11-02,310.0,
Burkina,2021-11-03,0.0,
Burkina,2021-11-04,0.0,
Burkina,2021-11-05,0.0,
Burkina,2021-11-06,0.0,
Burkina,2021-11-07,0.0,
Burkina,2021-11-08,0.0,
Burkina,2021-11-09,0.0,
Burkina,2021-11-10,178.0,
Burkina,2021-11-11,0.0,
Burkina,2021-11-12,0.0,
Burkina,2021-11-13,0.0,
Burkina,2021-11-14,0.0,
Burkina,2021-11-15,0.0,
Burkina,2021-11-16,233.0,
Burkina,2021-11-17,0.0,
Burkina,2021-11-18,0.0,
Burkina,2021-11-19,0.0,
Burkina,2021-11-20,0.0,
Burkina,2021-11-21,0.0,
Burkina,2021-11-22,0.0,
Burkina,2021-11-23,0.0,
Burkina,2021-11-24,0.0,
Burkina,2021-11-25,0.0,
Burkina,2021-11-26,0.0,
Burkina,2021-11-27,197.0,
Burkina,2021-11-28,0.0,
Burkina,2021-11-29,0.0,
Burkina,2021-11-30,289.0,
Burkina,2021-12-01,0.0,
Burkina,2021-12-02,0.0,
Burkina,2021-12-03,0.0,
Burkina,2021-12-04,0.0,
Burkina,2021-12-05,0.0,
Burkina,2021-12-06,0.0,
Burkina,2021-12-07,334.0,
Burkina,2021-12-08,0.0,
Burkina,2021-12-09,0.0,
Burkina,2021-12-10,0.0,
Burkina,2021-12-11,0.0,
Burkina,2021-12-12,0.0,
Burkina,2021-12-13,0.0,
Burkina,2021-12-14,338.0,
Burkina,2021-12-15,0.0,
Burkina,2021-12-16,0.0,
Burkina,2021-12-17,0.0,
Burkina,2021-12-18,0.0,
Burkina,2021-12-19,0.0,
Burkina,2021-12-20,0.0,
Burkina,2021-12-21,368.0,
Burkina,2021-12-22,0.0,
Burkina,2021-12-23,0.0,
Burkina,2021-12-24,0.0,
Burkina,2021-12-25,0.0,
Burkina,2021-12-26,0.0,
Burkina,2021-12-27,0.0,
Burkina,2021-12-28,592.0,
Burkina,2021-12-29,NULL,
Burkina,2021-12-30,NULL,
Burkina,2021-12-31,NULL,
Burkina,2022-01-01,NULL,
Burundi,2020-03-31,2.0,
Burundi,2020-04-01,0.0,
Burundi,2020-04-02,1.0,
Burundi,2020-04-03,0.0,
Burundi,2020-04-04,0.0,
Burundi,2020-04-05,0.0,
Burundi,2020-04-06,0.0,
Burundi,2020-04-07,0.0,
Burundi,2020-04-08,0.0,
Burundi,2020-04-09,0.0,
Burundi,2020-04-10,0.0,
Burundi,2020-04-11,2.0,
Burundi,2020-04-12,0.0,
Burundi,2020-04-13,0.0,
Burundi,2020-04-14,0.0,
Burundi,2020-04-15,0.0,
Burundi,2020-04-16,0.0,
Burundi,2020-04-17,0.0,
Burundi,2020-04-18,0.0,
Burundi,2020-04-19,0.0,
Burundi,2020-04-20,0.0,
Burundi,2020-04-21,0.0,
Burundi,2020-04-22,6.0,
Burundi,2020-04-23,0.0,
Burundi,2020-04-24,0.0,
Burundi,2020-04-25,0.0,
Burundi,2020-04-26,0.0,
Burundi,2020-04-27,0.0,
Burundi,2020-04-28,0.0,
Burundi,2020-04-29,0.0,
Burundi,2020-04-30,0.0,
Burundi,2020-05-01,0.0,
Burundi,2020-05-02,4.0,
Burundi,2020-05-03,0.0,
Burundi,2020-05-04,0.0,
Burundi,2020-05-05,0.0,
Burundi,2020-05-06,0.0,
Burundi,2020-05-07,0.0,
Burundi,2020-05-08,0.0,
Burundi,2020-05-09,0.0,
Burundi,2020-05-10,0.0,
Burundi,2020-05-11,0.0,
Burundi,2020-05-12,0.0,
Burundi,2020-05-13,0.0,
Burundi,2020-05-14,0.0,
Burundi,2020-05-15,0.0,
Burundi,2020-05-16,0.0,
Burundi,2020-05-17,8.0,
Burundi,2020-05-18,19.0,
Burundi,2020-05-19,0.0,
Burundi,2020-05-20,0.0,
Burundi,2020-05-21,0.0,
Burundi,2020-05-22,0.0,
Burundi,2020-05-23,0.0,
Burundi,2020-05-24,0.0,
Burundi,2020-05-25,0.0,
Burundi,2020-05-26,0.0,
Burundi,2020-05-27,0.0,
Burundi,2020-05-28,0.0,
Burundi,2020-05-29,0.0,
Burundi,2020-05-30,21.0,
Burundi,2020-05-31,0.0,
Burundi,2020-06-01,0.0,
Burundi,2020-06-02,0.0,
Burundi,2020-06-03,0.0,
Burundi,2020-06-04,0.0,
Burundi,2020-06-05,0.0,
Burundi,2020-06-06,20.0,
Burundi,2020-06-07,0.0,
Burundi,2020-06-08,0.0,
Burundi,2020-06-09,0.0,
Burundi,2020-06-10,0.0,
Burundi,2020-06-11,2.0,
Burundi,2020-06-12,0.0,
Burundi,2020-06-13,0.0,
Burundi,2020-06-14,0.0,
Burundi,2020-06-15,0.0,
Burundi,2020-06-16,19.0,
Burundi,2020-06-17,0.0,
Burundi,2020-06-18,0.0,
Burundi,2020-06-19,0.0,
Burundi,2020-06-20,0.0,
Burundi,2020-06-21,40.0,
Burundi,2020-06-22,0.0,
Burundi,2020-06-23,0.0,
Burundi,2020-06-24,0.0,
Burundi,2020-06-25,0.0,
Burundi,2020-06-26,0.0,
Burundi,2020-06-27,26.0,
Burundi,2020-06-28,0.0,
Burundi,2020-06-29,0.0,
Burundi,2020-06-30,0.0,
Burundi,2020-07-01,0.0,
Burundi,2020-07-02,0.0,
Burundi,2020-07-03,21.0,
Burundi,2020-07-04,0.0,
Burundi,2020-07-05,0.0,
Burundi,2020-07-06,0.0,
Burundi,2020-07-07,0.0,
Burundi,2020-07-08,0.0,
Burundi,2020-07-09,0.0,
Burundi,2020-07-10,0.0,
Burundi,2020-07-11,0.0,
Burundi,2020-07-12,0.0,
Burundi,2020-07-13,78.0,
Burundi,2020-07-14,0.0,
Burundi,2020-07-15,0.0,
Burundi,2020-07-16,34.0,
Burundi,2020-07-17,7.0,
Burundi,2020-07-18,0.0,
Burundi,2020-07-19,0.0,
Burundi,2020-07-20,12.0,
Burundi,2020-07-21,6.0,
Burundi,2020-07-22,0.0,
Burundi,2020-07-23,17.0,
Burundi,2020-07-24,0.0,
Burundi,2020-07-25,16.0,
Burundi,2020-07-26,0.0,
Burundi,2020-07-27,17.0,
Burundi,2020-07-28,0.0,
Burundi,2020-07-29,9.0,
Burundi,2020-07-30,0.0,
Burundi,2020-07-31,0.0,
Burundi,2020-08-01,8.0,
Burundi,2020-08-02,0.0,
Burundi,2020-08-03,0.0,
Burundi,2020-08-04,0.0,
Burundi,2020-08-05,0.0,
Burundi,2020-08-06,5.0,
Burundi,2020-08-07,0.0,
Burundi,2020-08-08,5.0,
Burundi,2020-08-09,3.0,
Burundi,2020-08-10,0.0,
Burundi,2020-08-11,0.0,
Burundi,2020-08-12,1.0,
Burundi,2020-08-13,1.0,
Burundi,2020-08-14,2.0,
Burundi,2020-08-15,0.0,
Burundi,2020-08-16,1.0,
Burundi,2020-08-17,0.0,
Burundi,2020-08-18,3.0,
Burundi,2020-08-19,6.0,
Burundi,2020-08-20,0.0,
Burundi,2020-08-21,4.0,
Burundi,2020-08-22,3.0,
Burundi,2020-08-23,1.0,
Burundi,2020-08-24,0.0,
Burundi,2020-08-25,0.0,
Burundi,2020-08-26,0.0,
Burundi,2020-08-27,1.0,
Burundi,2020-08-28,2.0,
Burundi,2020-08-29,12.0,
Burundi,2020-08-30,0.0,
Burundi,2020-08-31,0.0,
Burundi,2020-09-01,0.0,
Burundi,2020-09-02,3.0,
Burundi,2020-09-03,0.0,
Burundi,2020-09-04,3.0,
Burundi,2020-09-05,9.0,
Burundi,2020-09-06,2.0,
Burundi,2020-09-07,4.0,
Burundi,2020-09-08,0.0,
Burundi,2020-09-09,0.0,
Burundi,2020-09-10,3.0,
Burundi,2020-09-11,0.0,
Burundi,2020-09-12,2.0,
Burundi,2020-09-13,1.0,
Burundi,2020-09-14,0.0,
Burundi,2020-09-15,0.0,
Burundi,2020-09-16,0.0,
Burundi,2020-09-17,1.0,
Burundi,2020-09-18,0.0,
Burundi,2020-09-19,0.0,
Burundi,2020-09-20,0.0,
Burundi,2020-09-21,1.0,
Burundi,2020-09-22,0.0,
Burundi,2020-09-23,2.0,
Burundi,2020-09-24,1.0,
Burundi,2020-09-25,6.0,
Burundi,2020-09-26,2.0,
Burundi,2020-09-27,0.0,
Burundi,2020-09-28,17.0,
Burundi,2020-09-29,4.0,
Burundi,2020-09-30,2.0,
Burundi,2020-10-01,2.0,
Burundi,2020-10-02,3.0,
Burundi,2020-10-03,0.0,
Burundi,2020-10-04,0.0,
Burundi,2020-10-05,1.0,
Burundi,2020-10-06,0.0,
Burundi,2020-10-07,1.0,
Burundi,2020-10-08,0.0,
Burundi,2020-10-09,0.0,
Burundi,2020-10-10,2.0,
Burundi,2020-10-11,7.0,
Burundi,2020-10-12,1.0,
Burundi,2020-10-13,4.0,
Burundi,2020-10-14,0.0,
Burundi,2020-10-15,0.0,
Burundi,2020-10-16,2.0,
Burundi,2020-10-17,5.0,
Burundi,2020-10-18,6.0,
Burundi,2020-10-19,7.0,
Burundi,2020-10-20,1.0,
Burundi,2020-10-21,0.0,
Burundi,2020-10-22,1.0,
Burundi,2020-10-23,2.0,
Burundi,2020-10-24,2.0,
Burundi,2020-10-25,2.0,
Burundi,2020-10-26,0.0,
Burundi,2020-10-27,1.0,
Burundi,2020-10-28,1.0,
Burundi,2020-10-29,1.0,
Burundi,2020-10-30,22.0,
Burundi,2020-10-31,3.0,
Burundi,2020-11-01,4.0,
Burundi,2020-11-02,0.0,
Burundi,2020-11-03,8.0,
Burundi,2020-11-04,9.0,
Burundi,2020-11-05,0.0,
Burundi,2020-11-06,0.0,
Burundi,2020-11-07,6.0,
Burundi,2020-11-08,0.0,
Burundi,2020-11-09,2.0,
Burundi,2020-11-10,1.0,
Burundi,2020-11-11,5.0,
Burundi,2020-11-12,3.0,
Burundi,2020-11-13,1.0,
Burundi,2020-11-14,3.0,
Burundi,2020-11-15,1.0,
Burundi,2020-11-16,2.0,
Burundi,2020-11-17,1.0,
Burundi,2020-11-18,10.0,
Burundi,2020-11-19,0.0,
Burundi,2020-11-20,8.0,
Burundi,2020-11-21,7.0,
Burundi,2020-11-22,6.0,
Burundi,2020-11-23,2.0,
Burundi,2020-11-24,9.0,
Burundi,2020-11-25,0.0,
Burundi,2020-11-26,4.0,
Burundi,2020-11-27,4.0,
Burundi,2020-11-28,0.0,
Burundi,2020-11-29,0.0,
Burundi,2020-11-30,7.0,
Burundi,2020-12-01,1.0,
Burundi,2020-12-02,0.0,
Burundi,2020-12-03,3.0,
Burundi,2020-12-04,0.0,
Burundi,2020-12-05,2.0,
Burundi,2020-12-06,0.0,
Burundi,2020-12-07,4.0,
Burundi,2020-12-08,18.0,
Burundi,2020-12-09,4.0,
Burundi,2020-12-10,0.0,
Burundi,2020-12-11,3.0,
Burundi,2020-12-12,5.0,
Burundi,2020-12-13,1.0,
Burundi,2020-12-14,0.0,
Burundi,2020-12-15,6.0,
Burundi,2020-12-16,6.0,
Burundi,2020-12-17,10.0,
Burundi,2020-12-18,0.0,
Burundi,2020-12-19,10.0,
Burundi,2020-12-20,0.0,
Burundi,2020-12-21,1.0,
Burundi,2020-12-22,0.0,
Burundi,2020-12-23,11.0,
Burundi,2020-12-24,0.0,
Burundi,2020-12-25,13.0,
Burundi,2020-12-26,0.0,
Burundi,2020-12-27,18.0,
Burundi,2020-12-28,0.0,
Burundi,2020-12-29,5.0,
Burundi,2020-12-30,0.0,
Burundi,2020-12-31,9.0,
Burundi,2021-01-01,4.0,
Burundi,2021-01-02,0.0,
Burundi,2021-01-03,11.0,
Burundi,2021-01-04,9.0,
Burundi,2021-01-05,0.0,
Burundi,2021-01-06,42.0,
Burundi,2021-01-07,1.0,
Burundi,2021-01-08,0.0,
Burundi,2021-01-09,0.0,
Burundi,2021-01-10,101.0,
Burundi,2021-01-11,33.0,
Burundi,2021-01-12,0.0,
Burundi,2021-01-13,43.0,
Burundi,2021-01-14,41.0,
Burundi,2021-01-15,47.0,
Burundi,2021-01-16,35.0,
Burundi,2021-01-17,51.0,
Burundi,2021-01-18,9.0,
Burundi,2021-01-19,8.0,
Burundi,2021-01-20,69.0,
Burundi,2021-01-21,36.0,
Burundi,2021-01-22,22.0,
Burundi,2021-01-23,58.0,
Burundi,2021-01-24,34.0,
Burundi,2021-01-25,7.0,
Burundi,2021-01-26,2.0,
Burundi,2021-01-27,61.0,
Burundi,2021-01-28,42.0,
Burundi,2021-01-29,20.0,
Burundi,2021-01-30,9.0,
Burundi,2021-01-31,19.0,
Burundi,2021-02-01,3.0,
Burundi,2021-02-02,6.0,
Burundi,2021-02-03,23.0,
Burundi,2021-02-04,22.0,
Burundi,2021-02-05,12.0,
Burundi,2021-02-06,19.0,
Burundi,2021-02-07,6.0,
Burundi,2021-02-08,5.0,
Burundi,2021-02-09,2.0,
Burundi,2021-02-10,21.0,
Burundi,2021-02-11,20.0,
Burundi,2021-02-12,26.0,
Burundi,2021-02-13,27.0,
Burundi,2021-02-14,0.0,
Burundi,2021-02-15,25.0,
Burundi,2021-02-16,6.0,
Burundi,2021-02-17,40.0,
Burundi,2021-02-18,33.0,
Burundi,2021-02-19,27.0,
Burundi,2021-02-20,28.0,
Burundi,2021-02-21,48.0,
Burundi,2021-02-22,3.0,
Burundi,2021-02-23,7.0,
Burundi,2021-02-24,28.0,
Burundi,2021-02-25,37.0,
Burundi,2021-02-26,37.0,
Burundi,2021-02-27,38.0,
Burundi,2021-02-28,28.0,
Burundi,2021-03-01,8.0,
Burundi,2021-03-02,7.0,
Burundi,2021-03-03,16.0,
Burundi,2021-03-04,28.0,
Burundi,2021-03-05,15.0,
Burundi,2021-03-06,16.0,
Burundi,2021-03-07,20.0,
Burundi,2021-03-08,15.0,
Burundi,2021-03-09,5.0,
Burundi,2021-03-10,30.0,
Burundi,2021-03-11,27.0,
Burundi,2021-03-12,24.0,
Burundi,2021-03-13,21.0,
Burundi,2021-03-14,20.0,
Burundi,2021-03-15,0.0,
Burundi,2021-03-16,0.0,
Burundi,2021-03-17,0.0,
Burundi,2021-03-18,81.0,
Burundi,2021-03-19,21.0,
Burundi,2021-03-20,0.0,
Burundi,2021-03-21,50.0,
Burundi,2021-03-22,5.0,
Burundi,2021-03-23,10.0,
Burundi,2021-03-24,29.0,
Burundi,2021-03-25,0.0,
Burundi,2021-03-26,0.0,
Burundi,2021-03-27,0.0,
Burundi,2021-03-28,100.0,
Burundi,2021-03-29,0.0,
Burundi,2021-03-30,0.0,
Burundi,2021-03-31,53.0,
Burundi,2021-04-01,32.0,
Burundi,2021-04-02,0.0,
Burundi,2021-04-03,69.0,
Burundi,2021-04-04,0.0,
Burundi,2021-04-05,53.0,
Burundi,2021-04-06,6.0,
Burundi,2021-04-07,47.0,
Burundi,2021-04-08,10.0,
Burundi,2021-04-09,51.0,
Burundi,2021-04-10,41.0,
Burundi,2021-04-11,35.0,
Burundi,2021-04-12,0.0,
Burundi,2021-04-13,108.0,
Burundi,2021-04-14,71.0,
Burundi,2021-04-15,91.0,
Burundi,2021-04-16,53.0,
Burundi,2021-04-17,0.0,
Burundi,2021-04-18,0.0,
Burundi,2021-04-19,0.0,
Burundi,2021-04-20,166.0,
Burundi,2021-04-21,63.0,
Burundi,2021-04-22,26.0,
Burundi,2021-04-23,27.0,
Burundi,2021-04-24,46.0,
Burundi,2021-04-25,48.0,
Burundi,2021-04-26,21.0,
Burundi,2021-04-27,10.0,
Burundi,2021-04-28,57.0,
Burundi,2021-04-29,44.0,
Burundi,2021-04-30,10.0,
Burundi,2021-05-01,23.0,
Burundi,2021-05-02,20.0,
Burundi,2021-05-03,8.0,
Burundi,2021-05-04,6.0,
Burundi,2021-05-05,17.0,
Burundi,2021-05-06,24.0,
Burundi,2021-05-07,39.0,
Burundi,2021-05-08,17.0,
Burundi,2021-05-09,28.0,
Burundi,2021-05-10,23.0,
Burundi,2021-05-11,8.0,
Burundi,2021-05-12,25.0,
Burundi,2021-05-13,28.0,
Burundi,2021-05-14,21.0,
Burundi,2021-05-15,8.0,
Burundi,2021-05-16,39.0,
Burundi,2021-05-17,18.0,
Burundi,2021-05-18,6.0,
Burundi,2021-05-19,29.0,
Burundi,2021-05-20,36.0,
Burundi,2021-05-21,33.0,
Burundi,2021-05-22,43.0,
Burundi,2021-05-23,0.0,
Burundi,2021-05-24,52.0,
Burundi,2021-05-25,22.0,
Burundi,2021-05-26,24.0,
Burundi,2021-05-27,58.0,
Burundi,2021-05-28,19.0,
Burundi,2021-05-29,46.0,
Burundi,2021-05-30,39.0,
Burundi,2021-05-31,36.0,
Burundi,2021-06-01,13.0,
Burundi,2021-06-02,25.0,
Burundi,2021-06-03,16.0,
Burundi,2021-06-04,17.0,
Burundi,2021-06-05,20.0,
Burundi,2021-06-06,24.0,
Burundi,2021-06-07,20.0,
Burundi,2021-06-08,0.0,
Burundi,2021-06-09,17.0,
Burundi,2021-06-10,18.0,
Burundi,2021-06-11,15.0,
Burundi,2021-06-12,20.0,
Burundi,2021-06-13,18.0,
Burundi,2021-06-14,13.0,
Burundi,2021-06-15,11.0,
Burundi,2021-06-16,45.0,
Burundi,2021-06-17,16.0,
Burundi,2021-06-18,23.0,
Burundi,2021-06-19,0.0,
Burundi,2021-06-20,0.0,
Burundi,2021-06-21,121.0,
Burundi,2021-06-22,31.0,
Burundi,2021-06-23,27.0,
Burundi,2021-06-24,34.0,
Burundi,2021-06-25,14.0,
Burundi,2021-06-26,0.0,
Burundi,2021-06-27,0.0,
Burundi,2021-06-28,75.0,
Burundi,2021-06-29,5.0,
Burundi,2021-06-30,24.0,
Burundi,2021-07-01,30.0,
Burundi,2021-07-02,12.0,
Burundi,2021-07-03,0.0,
Burundi,2021-07-04,0.0,
Burundi,2021-07-05,27.0,
Burundi,2021-07-06,14.0,
Burundi,2021-07-07,24.0,
Burundi,2021-07-08,26.0,
Burundi,2021-07-09,23.0,
Burundi,2021-07-10,0.0,
Burundi,2021-07-11,0.0,
Burundi,2021-07-12,78.0,
Burundi,2021-07-13,20.0,
Burundi,2021-07-14,17.0,
Burundi,2021-07-15,41.0,
Burundi,2021-07-16,38.0,
Burundi,2021-07-17,0.0,
Burundi,2021-07-18,0.0,
Burundi,2021-07-19,92.0,
Burundi,2021-07-20,48.0,
Burundi,2021-07-21,54.0,
Burundi,2021-07-22,22.0,
Burundi,2021-07-23,110.0,
Burundi,2021-07-24,0.0,
Burundi,2021-07-25,0.0,
Burundi,2021-07-26,445.0,
Burundi,2021-07-27,0.0,
Burundi,2021-07-28,142.0,
Burundi,2021-07-29,150.0,
Burundi,2021-07-30,215.0,
Burundi,2021-07-31,0.0,
Burundi,2021-08-01,0.0,
Burundi,2021-08-02,425.0,
Burundi,2021-08-03,13.0,
Burundi,2021-08-04,0.0,
Burundi,2021-08-05,196.0,
Burundi,2021-08-06,374.0,
Burundi,2021-08-07,0.0,
Burundi,2021-08-08,0.0,
Burundi,2021-08-09,712.0,
Burundi,2021-08-10,0.0,
Burundi,2021-08-11,375.0,
Burundi,2021-08-12,233.0,
Burundi,2021-08-13,212.0,
Burundi,2021-08-14,0.0,
Burundi,2021-08-15,0.0,
Burundi,2021-08-16,483.0,
Burundi,2021-08-17,95.0,
Burundi,2021-08-18,0.0,
Burundi,2021-08-19,0.0,
Burundi,2021-08-20,593.0,
Burundi,2021-08-21,0.0,
Burundi,2021-08-22,0.0,
Burundi,2021-08-23,0.0,
Burundi,2021-08-24,0.0,
Burundi,2021-08-25,590.0,
Burundi,2021-08-26,218.0,
Burundi,2021-08-27,219.0,
Burundi,2021-08-28,176.0,
Burundi,2021-08-29,0.0,
Burundi,2021-08-30,0.0,
Burundi,2021-08-31,0.0,
Burundi,2021-09-01,591.0,
Burundi,2021-09-02,0.0,
Burundi,2021-09-03,0.0,
Burundi,2021-09-04,0.0,
Burundi,2021-09-05,0.0,
Burundi,2021-09-06,0.0,
Burundi,2021-09-07,0.0,
Burundi,2021-09-08,0.0,
Burundi,2021-09-09,0.0,
Burundi,2021-09-10,1462.0,
Burundi,2021-09-11,0.0,
Burundi,2021-09-12,0.0,
Burundi,2021-09-13,142.0,
Burundi,2021-09-14,0.0,
Burundi,2021-09-15,0.0,
Burundi,2021-09-16,0.0,
Burundi,2021-09-17,0.0,
Burundi,2021-09-18,0.0,
Burundi,2021-09-19,0.0,
Burundi,2021-09-20,0.0,
Burundi,2021-09-21,0.0,
Burundi,2021-09-22,2167.0,
Burundi,2021-09-23,0.0,
Burundi,2021-09-24,0.0,
Burundi,2021-09-25,0.0,
Burundi,2021-09-26,0.0,
Burundi,2021-09-27,0.0,
Burundi,2021-09-28,1149.0,
Burundi,2021-09-29,0.0,
Burundi,2021-09-30,223.0,
Burundi,2021-10-01,251.0,
Burundi,2021-10-02,292.0,
Burundi,2021-10-03,0.0,
Burundi,2021-10-04,0.0,
Burundi,2021-10-05,329.0,
Burundi,2021-10-06,225.0,
Burundi,2021-10-07,147.0,
Burundi,2021-10-08,69.0,
Burundi,2021-10-09,0.0,
Burundi,2021-10-10,0.0,
Burundi,2021-10-11,216.0,
Burundi,2021-10-12,77.0,
Burundi,2021-10-13,107.0,
Burundi,2021-10-14,72.0,
Burundi,2021-10-15,42.0,
Burundi,2021-10-16,0.0,
Burundi,2021-10-17,0.0,
Burundi,2021-10-18,175.0,
Burundi,2021-10-19,15.0,
Burundi,2021-10-20,74.0,
Burundi,2021-10-21,48.0,
Burundi,2021-10-22,27.0,
Burundi,2021-10-23,0.0,
Burundi,2021-10-24,0.0,
Burundi,2021-10-25,51.0,
Burundi,2021-10-26,9.0,
Burundi,2021-10-27,34.0,
Burundi,2021-10-28,28.0,
Burundi,2021-10-29,23.0,
Burundi,2021-10-30,0.0,
Burundi,2021-10-31,0.0,
Burundi,2021-11-01,39.0,
Burundi,2021-11-02,9.0,
Burundi,2021-11-03,19.0,
Burundi,2021-11-04,0.0,
Burundi,2021-11-05,30.0,
Burundi,2021-11-06,0.0,
Burundi,2021-11-07,0.0,
Burundi,2021-11-08,26.0,
Burundi,2021-11-09,8.0,
Burundi,2021-11-10,30.0,
Burundi,2021-11-11,10.0,
Burundi,2021-11-12,11.0,
Burundi,2021-11-13,0.0,
Burundi,2021-11-14,0.0,
Burundi,2021-11-15,55.0,
Burundi,2021-11-16,6.0,
Burundi,2021-11-17,23.0,
Burundi,2021-11-18,16.0,
Burundi,2021-11-19,11.0,
Burundi,2021-11-20,0.0,
Burundi,2021-11-21,0.0,
Burundi,2021-11-22,17.0,
Burundi,2021-11-23,2.0,
Burundi,2021-11-24,0.0,
Burundi,2021-11-25,9.0,
Burundi,2021-11-26,26.0,
Burundi,2021-11-27,0.0,
Burundi,2021-11-28,0.0,
Burundi,2021-11-29,29.0,
Burundi,2021-11-30,0.0,
Burundi,2021-12-01,17.0,
Burundi,2021-12-02,7.0,
Burundi,2021-12-03,0.0,
Burundi,2021-12-04,0.0,
Burundi,2021-12-05,0.0,
Burundi,2021-12-06,34.0,
Burundi,2021-12-07,50.0,
Burundi,2021-12-08,0.0,
Burundi,2021-12-09,87.0,
Burundi,2021-12-10,56.0,
Burundi,2021-12-11,0.0,
Burundi,2021-12-12,0.0,
Burundi,2021-12-13,220.0,
Burundi,2021-12-14,0.0,
Burundi,2021-12-15,257.0,
Burundi,2021-12-16,279.0,
Burundi,2021-12-17,0.0,
Burundi,2021-12-18,0.0,
Burundi,2021-12-19,0.0,
Burundi,2021-12-20,1217.0,
Burundi,2021-12-21,370.0,
Burundi,2021-12-22,0.0,
Burundi,2021-12-23,648.0,
Burundi,2021-12-24,0.0,
Burundi,2021-12-25,0.0,
Burundi,2021-12-26,0.0,
Burundi,2021-12-27,2567.0,
Burundi,2021-12-28,775.0,
Burundi,2021-12-29,367.0,
Burundi,2021-12-30,NULL,
Burundi,2021-12-31,NULL,
